customer_id,signup_date,city,acquisition_channel,gender,age_group
8009,2025-04-12,Lucknow,Direct,Female,25-34
8010,2025-01-06,Chennai,Referral,Female,18-24
8011,2025-04-22,Chandigarh,Affiliate,Male,45-54
8012,2025-04-08,Bhopal,Affiliate,Male,35-44
8013,2025-01-09,Indore,Paid Social,Female,18-24
8014,2025-09-09,Pune,Paid Search,Other,18-24
8015,2025-12-10,Bhopal,Paid Social,Male,35-44
8016,2025-10-28,Bhopal,Referral,Female,35-44
8017,2025-02-14,Pune,Affiliate,Female,25-34
8018,2024-11-04,Gorakhpur,Direct,Female,35-44
8019,2025-05-08,Hyderabad,Paid Search,Female,18-24
8020,2024-11-07,Kochi,Email,Male,35-44
8021,2025-10-09,Gorakhpur,Paid Social,Female,45-54
8022,2025-05-22,Mumbai,Organic Search,Male,35-44
8023,2025-11-29,Jaipur,Paid Social,Female,18-24
8024,2024-11-01,Bengaluru,Email,Female,45-54
8025,2024-12-18,Lucknow,Paid Social,Female,25-34
8026,2024-12-31,Chandigarh,Referral,Female,25-34
8027,2025-01-23,Bhopal,Organic Search,Male,25-34
8028,2025-09-30,Delhi,Paid Social,Female,45-54
8029,2024-11-05,Jaipur,Referral,Female,45-54
8030,2025-05-08,Mumbai,Direct,Other,18-24
8031,2024-11-26,Chandigarh,Email,Male,35-44
8032,2024-11-27,Bengaluru,Direct,Male,18-24
8033,2025-01-25,Bengaluru,Paid Social,Female,18-24
8034,2025-01-15,Kochi,Organic Search,Male,18-24
8035,2025-08-11,Gorakhpur,Paid Social,Female,35-44
8036,2025-03-12,Kochi,Affiliate,Male,45-54
8037,2025-10-12,Kochi,Affiliate,Male,18-24
8038,2025-06-24,Chandigarh,Email,Male,25-34
8039,2024-11-15,Ahmedabad,Paid Search,Female,35-44
8040,2025-01-04,Kolkata,Paid Social,Female,35-44
8041,2024-12-25,Pune,Paid Search,Female,25-34
8042,2024-12-17,Gorakhpur,Paid Social,Male,25-34
8043,2025-03-25,Kochi,Affiliate,Female,25-34
8044,2025-10-03,Pune,Direct,Male,35-44
8045,2025-08-06,Lucknow,Referral,Male,25-34
8046,2025-08-14,Indore,Paid Search,Female,18-24
8047,2025-07-08,Kochi,Paid Social,Female,35-44
8048,2024-11-01,Gorakhpur,Organic Search,Female,35-44
8049,2025-09-25,Pune,Email,Male,25-34
8050,2025-10-14,Delhi,Affiliate,Male,35-44
8051,2025-04-18,Jaipur,Affiliate,Female,18-24
8052,2025-05-30,Hyderabad,Paid Search,Female,45-54
8053,2025-02-14,Lucknow,Paid Social,Female,25-34
8054,2025-02-28,Hyderabad,Organic Search,Female,25-34
8055,2025-01-19,Kochi,Paid Search,Female,18-24
8056,2025-02-16,Lucknow,Affiliate,Female,45-54
8057,2025-02-21,Kolkata,Paid Search,Male,45-54
8058,2025-07-29,Mumbai,Direct,Male,25-34
8059,2025-10-22,Kochi,Organic Search,Female,35-44
8060,2025-04-26,Hyderabad,Direct,Female,45-54
8061,2025-10-03,Bhopal,Paid Search,Male,35-44
8062,2025-02-15,Chennai,Email,Male,18-24
8063,2025-05-22,Kolkata,Affiliate,Male,25-34
8064,2025-08-23,Gorakhpur,Direct,Male,45-54
8065,2025-03-14,Kochi,Direct,Female,45-54
8066,2025-03-11,Kochi,Paid Search,Other,35-44
8067,2024-11-02,Kochi,Affiliate,Male,18-24
8068,2024-11-18,Indore,Paid Social,Female,18-24
8069,2025-01-22,Pune,Referral,Male,18-24
8070,2025-05-28,Indore,Affiliate,Male,35-44
8071,2025-03-02,Chennai,Paid Social,Female,25-34
8072,2025-03-17,Pune,Referral,Male,35-44
8073,2025-01-21,Indore,Direct,Male,45-54
8074,2025-02-03,Chandigarh,Affiliate,Male,25-34
8075,2024-12-14,Pune,Paid Social,Male,18-24
8076,2025-07-03,Bengaluru,Referral,Other,35-44
8077,2025-11-28,Gorakhpur,Affiliate,Female,45-54
8078,2025-11-13,Jaipur,Paid Search,Male,25-34
8079,2025-03-10,Gorakhpur,Paid Search,Female,45-54
8080,2024-11-05,Lucknow,Direct,Other,25-34
8081,2025-07-18,Kolkata,Direct,Male,18-24
8082,2024-12-12,Chandigarh,Email,Male,18-24
8083,2025-08-18,Ahmedabad,Organic Search,Female,35-44
8084,2024-12-21,Bhopal,Organic Search,Male,35-44
8085,2024-12-02,Bengaluru,Paid Social,Male,45-54
8086,2025-08-26,Hyderabad,Paid Search,Female,45-54
8087,2025-06-18,Pune,Paid Social,Female,45-54
8088,2025-12-26,Mumbai,Paid Search,Male,45-54
8089,2024-12-01,Lucknow,Direct,Female,45-54
8090,2025-08-27,Delhi,Paid Social,Female,18-24
8091,2025-02-02,Kolkata,Organic Search,Male,18-24
8092,2025-03-12,Hyderabad,Paid Search,Female,18-24
8093,2024-11-01,Hyderabad,Organic Search,Male,35-44
8094,2025-09-09,Delhi,Paid Search,Female,45-54
8095,2025-01-01,Kolkata,Organic Search,Male,25-34
8096,2025-07-31,Pune,Paid Social,Female,18-24
8097,2024-11-10,Lucknow,Paid Social,Male,18-24
8098,2024-11-14,Lucknow,Direct,Male,45-54
8099,2025-10-26,Mumbai,Organic Search,Other,25-34
8100,2025-04-14,Bhopal,Referral,Female,45-54
8101,2025-11-04,Mumbai,Paid Search,Male,25-34
8102,2024-11-02,Hyderabad,Organic Search,Male,18-24
8103,2025-12-26,Kolkata,Direct,Other,45-54
8104,2025-05-31,Hyderabad,Paid Social,Male,35-44
8105,2025-09-10,Hyderabad,Paid Search,Male,35-44
8106,2025-10-13,Bhopal,Direct,Other,25-34
8107,2025-04-03,Hyderabad,Paid Social,Female,45-54
8108,2024-12-14,Gorakhpur,Direct,Male,18-24
8109,2025-07-18,Indore,Organic Search,Female,45-54
8110,2025-03-10,Chandigarh,Organic Search,Female,45-54
8111,2025-04-25,Kolkata,Affiliate,Female,18-24
8112,2025-11-26,Hyderabad,Paid Social,Female,45-54
8113,2025-05-16,Kochi,Organic Search,Male,35-44
8114,2025-06-15,Hyderabad,Direct,Male,25-34
8115,2025-02-04,Ahmedabad,Paid Search,Male,45-54
8116,2025-05-02,Jaipur,Paid Social,Male,35-44
8117,2025-10-01,Delhi,Organic Search,Male,45-54
8118,2025-02-24,Ahmedabad,Paid Search,Female,45-54
8119,2025-11-07,Pune,Organic Search,Female,45-54
8120,2025-07-01,Delhi,Email,Male,45-54
8121,2025-01-06,Pune,Affiliate,Female,35-44
8122,2025-03-15,Jaipur,Organic Search,Female,18-24
8123,2024-12-28,Indore,Paid Social,Male,45-54
8124,2025-08-28,Delhi,Paid Search,Male,35-44
8125,2024-12-17,Ahmedabad,Direct,Female,25-34
8126,2025-02-16,Bhopal,Paid Search,Female,45-54
8127,2024-12-09,Bengaluru,Paid Social,Female,25-34
8128,2025-01-26,Gorakhpur,Email,Female,18-24
8129,2025-07-09,Chennai,Paid Search,Female,25-34
8130,2025-11-30,Hyderabad,Organic Search,Female,18-24
8131,2025-07-12,Gorakhpur,Direct,Male,35-44
8132,2025-04-21,Ahmedabad,Organic Search,Female,18-24
8133,2025-08-26,Bengaluru,Referral,Female,18-24
8134,2025-07-02,Kochi,Direct,Male,25-34
8135,2025-02-28,Lucknow,Paid Social,Female,18-24
8136,2024-11-08,Bengaluru,Email,Female,35-44
8137,2025-04-20,Mumbai,Paid Social,Male,25-34
8138,2025-11-07,Indore,Organic Search,Male,35-44
8139,2024-11-01,Mumbai,Organic Search,Female,45-54
8140,2025-01-13,Lucknow,Affiliate,Female,45-54
8141,2024-11-04,Chennai,Email,Male,35-44
8142,2024-12-17,Bengaluru,Paid Search,Male,45-54
8143,2024-11-08,Indore,Affiliate,Male,18-24
8144,2025-12-02,Mumbai,Paid Social,Male,25-34
8145,2025-11-09,Lucknow,Direct,Male,45-54
8146,2024-11-05,Ahmedabad,Referral,Female,25-34
8147,2025-08-24,Pune,Direct,Male,45-54
8148,2025-12-28,Kolkata,Direct,Female,35-44
8149,2024-12-19,Bhopal,Paid Search,Female,25-34
8150,2025-01-07,Kochi,Paid Social,Female,25-34
8151,2025-01-05,Chandigarh,Email,Female,35-44
8152,2025-06-09,Kolkata,Direct,Male,45-54
8153,2025-01-14,Mumbai,Paid Social,Male,25-34
8154,2025-03-20,Chandigarh,Paid Search,Female,18-24
8155,2025-01-31,Jaipur,Paid Social,Female,18-24
8156,2025-04-21,Kochi,Direct,Female,45-54
8157,2024-11-03,Ahmedabad,Organic Search,Male,45-54
8158,2025-09-24,Bengaluru,Paid Social,Female,35-44
8159,2024-11-10,Pune,Paid Social,Male,35-44
8160,2025-08-05,Ahmedabad,Direct,Male,18-24
8161,2025-04-03,Chennai,Organic Search,Male,18-24
8162,2025-01-11,Ahmedabad,Organic Search,Male,45-54
8163,2025-12-17,Kolkata,Email,Female,45-54
8164,2024-11-03,Mumbai,Organic Search,Female,18-24
8165,2024-12-31,Bhopal,Email,Female,45-54
8166,2025-06-07,Gorakhpur,Organic Search,Female,45-54
8167,2025-04-06,Hyderabad,Email,Female,45-54
8168,2024-11-22,Lucknow,Referral,Male,45-54
8169,2025-02-03,Gorakhpur,Direct,Female,35-44
8170,2024-11-15,Mumbai,Paid Search,Female,18-24
8171,2025-08-23,Mumbai,Paid Search,Male,45-54
8172,2025-01-18,Indore,Referral,Male,18-24
8173,2024-11-01,Ahmedabad,Paid Search,Male,25-34
8174,2025-03-24,Chennai,Referral,Female,18-24
8175,2025-04-03,Ahmedabad,Paid Search,Female,18-24
8176,2025-02-20,Indore,Paid Search,Female,25-34
8177,2025-08-24,Chandigarh,Organic Search,Female,18-24
8178,2024-12-19,Gorakhpur,Organic Search,Male,25-34
8179,2024-11-13,Delhi,Organic Search,Male,45-54
8180,2025-04-06,Kochi,Organic Search,Female,35-44
8181,2025-08-16,Jaipur,Organic Search,Male,18-24
8182,2024-11-26,Chennai,Affiliate,Male,35-44
8183,2025-08-30,Gorakhpur,Direct,Male,45-54
8184,2025-05-03,Kochi,Affiliate,Female,18-24
8185,2024-11-27,Chennai,Affiliate,Male,25-34
8186,2024-11-05,Mumbai,Organic Search,Male,18-24
8187,2024-11-21,Gorakhpur,Paid Search,Female,18-24
8188,2025-09-24,Delhi,Email,Male,45-54
8189,2025-07-09,Hyderabad,Paid Search,Male,35-44
8190,2025-05-17,Lucknow,Email,Female,18-24
8191,2025-02-03,Chandigarh,Email,Female,45-54
8192,2024-11-21,Bhopal,Paid Search,Male,35-44
8193,2025-04-09,Kochi,Paid Social,Male,45-54
8194,2025-09-28,Chandigarh,Organic Search,Female,45-54
8195,2025-03-27,Delhi,Organic Search,Male,25-34
8196,2024-11-27,Chennai,Email,Female,18-24
8197,2025-02-02,Lucknow,Paid Social,Female,45-54
8198,2025-09-06,Bhopal,Affiliate,Male,45-54
8199,2025-11-02,Jaipur,Affiliate,Male,35-44
8200,2025-10-20,Bengaluru,Affiliate,Male,45-54
8201,2025-02-03,Jaipur,Paid Search,Female,25-34
8202,2025-09-25,Chandigarh,Affiliate,Male,18-24
8203,2025-07-30,Bengaluru,Paid Social,Female,35-44
8204,2025-09-16,Bengaluru,Direct,Male,45-54
8205,2025-10-18,Lucknow,Paid Social,Male,25-34
8206,2025-03-08,Bengaluru,Direct,Female,45-54
8207,2025-10-15,Gorakhpur,Referral,Male,35-44
8208,2025-07-25,Bengaluru,Affiliate,Female,18-24
8209,2024-11-16,Lucknow,Direct,Female,45-54
8210,2025-02-17,Hyderabad,Paid Social,Female,18-24
8211,2025-01-08,Bengaluru,Direct,Male,18-24
8212,2025-10-22,Chennai,Paid Search,Male,35-44
8213,2025-01-01,Jaipur,Organic Search,Female,18-24
8214,2025-04-09,Pune,Organic Search,Female,25-34
8215,2025-03-25,Chandigarh,Paid Search,Female,25-34
8216,2025-01-17,Bengaluru,Paid Social,Female,25-34
8217,2025-12-05,Chennai,Paid Social,Male,18-24
8218,2024-11-14,Pune,Paid Social,Female,18-24
8219,2025-08-25,Ahmedabad,Paid Search,Male,35-44
8220,2024-11-01,Hyderabad,Paid Social,Other,18-24
8221,2025-10-11,Mumbai,Direct,Female,35-44
8222,2025-07-26,Mumbai,Affiliate,Female,18-24
8223,2025-03-17,Bengaluru,Direct,Male,35-44
8224,2024-11-06,Lucknow,Paid Search,Male,25-34
8225,2024-12-07,Ahmedabad,Affiliate,Female,25-34
8226,2025-08-16,Lucknow,Paid Social,Male,35-44
8227,2025-02-26,Kochi,Paid Search,Male,18-24
8228,2025-04-21,Chennai,Organic Search,Female,25-34
8229,2025-05-09,Bengaluru,Paid Social,Female,25-34
8230,2025-02-11,Mumbai,Organic Search,Female,18-24
8231,2024-12-04,Kochi,Organic Search,Female,18-24
8232,2024-11-18,Kochi,Paid Social,Female,25-34
8233,2025-10-21,Pune,Paid Social,Male,45-54
8234,2025-01-01,Chennai,Referral,Male,25-34
8235,2024-11-09,Indore,Paid Social,Male,35-44
8236,2025-01-27,Chandigarh,Paid Search,Female,18-24
8237,2025-07-29,Mumbai,Paid Search,Male,45-54
8238,2025-06-29,Bhopal,Affiliate,Male,45-54
8239,2025-05-16,Bhopal,Paid Search,Female,25-34
8240,2024-12-14,Bengaluru,Direct,Female,18-24
8241,2024-12-26,Hyderabad,Affiliate,Female,25-34
8242,2025-06-24,Chandigarh,Paid Search,Female,45-54
8243,2024-11-01,Bengaluru,Organic Search,Male,25-34
8244,2025-03-19,Bengaluru,Paid Social,Male,25-34
8245,2025-08-10,Kolkata,Paid Search,Male,45-54
8246,2025-03-28,Chandigarh,Paid Search,Female,25-34
8247,2025-02-02,Ahmedabad,Direct,Female,45-54
8248,2025-11-29,Jaipur,Organic Search,Female,25-34
8249,2025-12-11,Jaipur,Paid Search,Female,25-34
8250,2024-12-03,Bengaluru,Email,Male,18-24
8251,2024-11-10,Lucknow,Affiliate,Male,35-44
8252,2025-03-05,Gorakhpur,Organic Search,Female,18-24
8253,2025-03-31,Delhi,Email,Female,45-54
8254,2025-09-18,Jaipur,Paid Social,Male,25-34
8255,2025-03-23,Bhopal,Direct,Female,45-54
8256,2024-11-01,Bhopal,Paid Social,Male,18-24
8257,2025-10-10,Lucknow,Organic Search,Female,25-34
8258,2025-01-26,Pune,Paid Search,Female,18-24
8259,2025-02-15,Gorakhpur,Affiliate,Female,25-34
8260,2024-11-22,Gorakhpur,Paid Social,Male,45-54
8261,2025-12-26,Hyderabad,Paid Search,Female,18-24
8262,2025-04-04,Indore,Paid Social,Female,35-44
8263,2025-10-16,Bhopal,Paid Social,Female,45-54
8264,2025-04-13,Kochi,Organic Search,Male,35-44
8265,2025-10-24,Hyderabad,Paid Search,Female,35-44
8266,2025-04-08,Ahmedabad,Email,Male,25-34
8267,2025-02-02,Hyderabad,Organic Search,Female,18-24
8268,2025-02-16,Indore,Paid Search,Female,18-24
8269,2025-01-08,Bhopal,Direct,Male,35-44
8270,2024-12-09,Ahmedabad,Organic Search,Male,18-24
8271,2025-09-19,Jaipur,Organic Search,Female,35-44
8272,2025-07-02,Ahmedabad,Affiliate,Female,45-54
8273,2025-07-18,Jaipur,Email,Female,35-44
8274,2025-12-26,Chandigarh,Organic Search,Male,45-54
8275,2025-04-08,Hyderabad,Direct,Male,45-54
8276,2024-12-03,Kochi,Organic Search,Female,18-24
8277,2025-09-18,Kolkata,Direct,Other,35-44
8278,2025-03-12,Indore,Direct,Female,25-34
8279,2025-09-15,Jaipur,Paid Search,Female,25-34
8280,2025-07-11,Gorakhpur,Organic Search,Male,45-54
8281,2025-02-10,Jaipur,Organic Search,Female,18-24
8282,2025-11-08,Pune,Paid Search,Male,45-54
8283,2024-12-18,Mumbai,Organic Search,Female,45-54
8284,2024-12-31,Delhi,Referral,Female,45-54
8285,2025-03-26,Kolkata,Paid Social,Female,25-34
8286,2025-01-07,Kochi,Paid Social,Female,35-44
8287,2025-01-13,Kolkata,Affiliate,Female,25-34
8288,2025-04-24,Ahmedabad,Organic Search,Female,45-54
8289,2025-03-08,Kolkata,Paid Social,Male,18-24
8290,2025-01-06,Mumbai,Affiliate,Female,25-34
8291,2025-02-22,Hyderabad,Email,Male,25-34
8292,2025-12-23,Chandigarh,Direct,Female,45-54
8293,2024-11-18,Bhopal,Paid Social,Female,45-54
8294,2024-11-29,Kolkata,Paid Social,Other,18-24
8295,2024-12-10,Ahmedabad,Paid Social,Female,18-24
8296,2025-04-17,Ahmedabad,Paid Social,Male,18-24
8297,2025-07-02,Lucknow,Affiliate,Female,25-34
8298,2025-03-12,Bengaluru,Direct,Male,18-24
8299,2024-11-04,Kochi,Organic Search,Female,35-44
8300,2025-09-27,Bengaluru,Direct,Male,45-54
8301,2024-11-07,Bengaluru,Direct,Male,18-24
8302,2024-11-01,Kolkata,Paid Search,Female,35-44
8303,2025-01-04,Bhopal,Referral,Male,18-24
8304,2024-11-05,Jaipur,Paid Search,Male,45-54
8305,2024-11-17,Ahmedabad,Direct,Male,25-34
8306,2025-08-28,Gorakhpur,Organic Search,Female,25-34
8307,2025-01-15,Lucknow,Direct,Female,45-54
8308,2025-06-21,Bengaluru,Affiliate,Female,25-34
8309,2024-11-23,Kolkata,Paid Social,Female,45-54
8310,2025-04-22,Indore,Organic Search,Female,45-54
8311,2025-07-27,Mumbai,Organic Search,Male,18-24
8312,2024-12-06,Bengaluru,Email,Male,35-44
8313,2024-11-02,Pune,Organic Search,Female,45-54
8314,2025-12-26,Pune,Email,Female,35-44
8315,2025-08-03,Delhi,Paid Social,Male,35-44
8316,2024-11-05,Hyderabad,Paid Social,Female,45-54
8317,2025-06-13,Mumbai,Paid Social,Other,18-24
8318,2024-11-22,Lucknow,Paid Social,Male,25-34
8319,2025-07-08,Jaipur,Referral,Female,45-54
8320,2025-01-16,Bhopal,Paid Search,Male,35-44
8321,2025-04-19,Bengaluru,Direct,Female,18-24
8322,2025-06-14,Delhi,Email,Male,25-34
8323,2025-08-03,Kochi,Organic Search,Female,35-44
8324,2025-07-15,Gorakhpur,Organic Search,Female,25-34
8325,2025-05-09,Indore,Paid Search,Female,35-44
8326,2024-12-10,Delhi,Affiliate,Male,35-44
8327,2025-01-17,Kolkata,Paid Search,Male,45-54
8328,2025-06-25,Bhopal,Direct,Male,35-44
8329,2025-12-29,Ahmedabad,Email,Female,45-54
8330,2025-07-09,Ahmedabad,Email,Female,25-34
8331,2025-06-08,Lucknow,Paid Social,Male,45-54
8332,2025-02-27,Gorakhpur,Email,Male,18-24
8333,2024-11-02,Jaipur,Paid Search,Female,25-34
8334,2025-05-14,Lucknow,Organic Search,Female,45-54
8335,2025-05-26,Delhi,Organic Search,Female,45-54
8336,2025-01-21,Lucknow,Paid Social,Female,18-24
8337,2025-12-09,Delhi,Email,Female,18-24
8338,2024-11-01,Ahmedabad,Direct,Male,18-24
8339,2025-01-23,Jaipur,Affiliate,Male,25-34
8340,2024-12-21,Bhopal,Referral,Female,18-24
8341,2025-06-02,Hyderabad,Referral,Female,35-44
8342,2024-12-24,Ahmedabad,Direct,Male,18-24
8343,2025-02-12,Mumbai,Direct,Male,25-34
8344,2025-05-03,Pune,Direct,Female,45-54
8345,2025-04-08,Bhopal,Affiliate,Female,35-44
8346,2025-05-17,Hyderabad,Direct,Other,18-24
8347,2024-11-22,Gorakhpur,Organic Search,Female,18-24
8348,2024-11-28,Delhi,Paid Social,Female,18-24
8349,2025-01-08,Ahmedabad,Paid Social,Male,25-34
8350,2025-08-06,Ahmedabad,Direct,Female,18-24
8351,2025-01-26,Bengaluru,Organic Search,Male,18-24
8352,2025-05-27,Kolkata,Referral,Male,25-34
8353,2025-02-24,Pune,Organic Search,Male,25-34
8354,2024-11-17,Delhi,Paid Social,Female,45-54
8355,2025-05-10,Indore,Organic Search,Female,45-54
8356,2025-03-27,Indore,Referral,Male,25-34
8357,2025-02-23,Ahmedabad,Email,Female,35-44
8358,2024-11-24,Hyderabad,Referral,Male,45-54
8359,2025-09-15,Lucknow,Organic Search,Male,35-44
8360,2025-01-23,Kochi,Paid Social,Male,25-34
8361,2025-12-18,Ahmedabad,Email,Male,25-34
8362,2025-04-02,Delhi,Paid Social,Male,18-24
8363,2024-11-11,Chennai,Affiliate,Female,35-44
8364,2024-11-25,Ahmedabad,Email,Male,45-54
8365,2025-12-02,Chennai,Paid Social,Male,25-34
8366,2025-12-04,Gorakhpur,Organic Search,Female,25-34
8367,2024-11-07,Gorakhpur,Direct,Female,45-54
8368,2025-01-11,Mumbai,Paid Social,Male,45-54
8369,2025-07-26,Kolkata,Email,Female,18-24
8370,2024-11-19,Chandigarh,Affiliate,Female,18-24
8371,2024-11-26,Pune,Paid Search,Male,35-44
8372,2025-10-18,Gorakhpur,Affiliate,Male,45-54
8373,2024-11-05,Mumbai,Organic Search,Male,35-44
8374,2024-12-10,Bengaluru,Email,Male,45-54
8375,2024-12-01,Bengaluru,Direct,Female,25-34
8376,2025-10-17,Kolkata,Affiliate,Other,25-34
8377,2024-11-26,Gorakhpur,Paid Search,Male,25-34
8378,2025-07-04,Ahmedabad,Email,Female,45-54
8379,2025-08-10,Bhopal,Organic Search,Female,45-54
8380,2025-01-07,Indore,Organic Search,Male,25-34
8381,2025-06-12,Hyderabad,Affiliate,Female,25-34
8382,2025-09-30,Chennai,Organic Search,Female,25-34
8383,2025-07-17,Gorakhpur,Paid Social,Female,35-44
8384,2025-08-30,Lucknow,Affiliate,Male,45-54
8385,2025-06-07,Gorakhpur,Paid Social,Male,45-54
8386,2024-11-27,Hyderabad,Paid Social,Male,18-24
8387,2025-12-08,Indore,Referral,Male,45-54
8388,2025-02-26,Kochi,Direct,Female,25-34
8389,2025-06-10,Chennai,Paid Social,Female,45-54
8390,2024-11-05,Bhopal,Direct,Male,35-44
8391,2024-11-09,Chandigarh,Email,Female,25-34
8392,2024-11-09,Ahmedabad,Paid Search,Female,18-24
8393,2025-03-10,Pune,Paid Search,Female,35-44
8394,2025-02-12,Mumbai,Referral,Male,45-54
8395,2025-07-14,Chandigarh,Direct,Female,18-24
8396,2025-07-10,Pune,Organic Search,Female,18-24
8397,2025-08-06,Delhi,Organic Search,Female,35-44
8398,2025-01-16,Pune,Paid Social,Female,45-54
8399,2025-09-21,Kochi,Affiliate,Male,35-44
8400,2025-07-24,Indore,Email,Female,45-54
8401,2025-03-12,Chandigarh,Paid Social,Female,18-24
8402,2025-02-20,Bengaluru,Paid Social,Male,25-34
8403,2024-12-14,Chandigarh,Organic Search,Female,45-54
8404,2025-08-02,Pune,Organic Search,Male,18-24
8405,2025-10-03,Kochi,Affiliate,Female,35-44
8406,2024-12-08,Ahmedabad,Affiliate,Female,18-24
8407,2025-01-09,Kochi,Affiliate,Female,18-24
8408,2025-11-28,Mumbai,Direct,Male,45-54
8409,2024-11-21,Bhopal,Organic Search,Male,45-54
8410,2024-11-13,Ahmedabad,Email,Female,18-24
8411,2025-02-19,Lucknow,Organic Search,Female,45-54
8412,2025-09-23,Chennai,Paid Search,Male,35-44
8413,2024-11-14,Kochi,Paid Search,Male,45-54
8414,2025-02-24,Hyderabad,Paid Search,Female,35-44
8415,2025-02-12,Bhopal,Organic Search,Male,18-24
8416,2025-04-13,Kolkata,Paid Social,Male,25-34
8417,2024-11-21,Jaipur,Email,Female,45-54
8418,2025-04-09,Ahmedabad,Paid Social,Female,25-34
8419,2024-12-19,Chennai,Organic Search,Male,45-54
8420,2025-04-07,Delhi,Paid Search,Female,35-44
8421,2025-11-08,Indore,Organic Search,Female,18-24
8422,2025-04-22,Bhopal,Paid Search,Female,45-54
8423,2025-09-02,Chennai,Paid Search,Female,25-34
8424,2025-09-25,Hyderabad,Affiliate,Female,25-34
8425,2025-07-14,Kochi,Organic Search,Female,45-54
8426,2025-08-04,Mumbai,Paid Search,Female,25-34
8427,2025-10-30,Pune,Organic Search,Male,45-54
8428,2025-01-04,Kochi,Direct,Male,18-24
8429,2025-05-28,Kolkata,Paid Search,Male,18-24
8430,2025-04-21,Delhi,Direct,Male,25-34
8431,2025-06-07,Lucknow,Paid Social,Female,25-34
8432,2025-03-07,Chandigarh,Paid Search,Female,18-24
8433,2025-01-24,Mumbai,Paid Search,Male,45-54
8434,2025-08-29,Bengaluru,Affiliate,Female,45-54
8435,2025-05-04,Indore,Paid Social,Female,35-44
8436,2024-11-05,Chandigarh,Paid Social,Male,35-44
8437,2024-11-11,Lucknow,Affiliate,Female,25-34
8438,2025-03-18,Mumbai,Paid Search,Other,18-24
8439,2025-05-18,Kolkata,Direct,Male,18-24
8440,2024-11-01,Kolkata,Paid Search,Male,18-24
8441,2025-05-28,Jaipur,Affiliate,Female,35-44
8442,2025-01-04,Bhopal,Organic Search,Male,45-54
8443,2024-11-11,Ahmedabad,Paid Search,Male,35-44
8444,2024-11-24,Bhopal,Organic Search,Male,18-24
8445,2025-04-16,Indore,Organic Search,Female,35-44
8446,2025-04-15,Gorakhpur,Paid Social,Female,45-54
8447,2025-03-14,Indore,Direct,Female,45-54
8448,2024-11-27,Bengaluru,Referral,Female,25-34
8449,2024-11-09,Chandigarh,Organic Search,Female,45-54
8450,2024-11-10,Jaipur,Paid Social,Male,25-34
8451,2025-08-09,Lucknow,Direct,Female,45-54
8452,2025-02-14,Mumbai,Direct,Male,35-44
8453,2025-10-03,Delhi,Referral,Other,18-24
8454,2025-05-07,Bengaluru,Organic Search,Female,45-54
8455,2024-12-12,Lucknow,Paid Social,Male,25-34
8456,2025-02-24,Indore,Affiliate,Male,18-24
8457,2025-04-04,Kochi,Paid Search,Male,45-54
8458,2025-03-23,Gorakhpur,Paid Social,Male,35-44
8459,2024-12-21,Pune,Direct,Female,25-34
8460,2024-11-10,Bengaluru,Paid Search,Female,35-44
8461,2025-06-01,Kolkata,Paid Social,Male,18-24
8462,2025-06-14,Mumbai,Paid Social,Female,35-44
8463,2025-12-19,Hyderabad,Affiliate,Female,25-34
8464,2025-03-08,Chandigarh,Organic Search,Female,45-54
8465,2024-12-14,Bhopal,Paid Search,Female,35-44
8466,2024-11-21,Hyderabad,Referral,Female,25-34
8467,2024-12-17,Indore,Organic Search,Female,35-44
8468,2025-08-24,Lucknow,Paid Search,Male,35-44
8469,2025-11-23,Bengaluru,Organic Search,Female,25-34
8470,2025-01-28,Indore,Organic Search,Female,35-44
8471,2025-08-08,Bengaluru,Direct,Other,35-44
8472,2025-08-14,Bhopal,Organic Search,Female,45-54
8473,2025-09-29,Jaipur,Paid Search,Female,35-44
8474,2025-07-18,Indore,Paid Search,Female,25-34
8475,2025-10-05,Bengaluru,Direct,Male,25-34
8476,2025-05-22,Jaipur,Paid Social,Male,25-34
8477,2025-01-30,Chennai,Paid Search,Female,25-34
8478,2025-09-10,Delhi,Organic Search,Male,18-24
8479,2025-12-12,Chennai,Referral,Male,18-24
8480,2024-11-09,Delhi,Organic Search,Male,45-54
8481,2025-07-25,Hyderabad,Referral,Male,18-24
8482,2025-09-12,Bhopal,Email,Male,45-54
8483,2025-11-11,Kochi,Affiliate,Male,45-54
8484,2024-12-06,Hyderabad,Paid Search,Other,45-54
8485,2024-11-01,Chandigarh,Organic Search,Male,35-44
8486,2024-12-16,Bhopal,Organic Search,Male,18-24
8487,2025-08-24,Gorakhpur,Direct,Male,25-34
8488,2025-12-20,Kolkata,Email,Male,35-44
8489,2025-02-28,Kochi,Direct,Female,45-54
8490,2025-08-20,Chandigarh,Paid Social,Female,18-24
8491,2024-11-23,Kolkata,Paid Social,Female,25-34
8492,2024-11-22,Bhopal,Paid Search,Male,35-44
8493,2025-08-08,Gorakhpur,Affiliate,Female,25-34
8494,2025-05-01,Kolkata,Direct,Female,18-24
8495,2025-02-26,Bhopal,Paid Search,Male,18-24
8496,2025-11-05,Lucknow,Paid Search,Male,25-34
8497,2025-05-10,Mumbai,Paid Social,Female,45-54
8498,2025-06-06,Jaipur,Paid Search,Male,25-34
8499,2024-11-07,Lucknow,Organic Search,Female,45-54
8500,2024-11-01,Ahmedabad,Direct,Female,45-54
