order_id,customer_id,session_id,order_date,order_status,payment_method,discount_pct,total_amount
6031,7104,65531,2025-11-10,Delivered,UPI,10,1571.4
6032,7110,65587,2025-05-05,Delivered,Net Banking,5,2883.25
6033,7110,65589,2025-06-14,Delivered,Debit Card,0,1372.0
6034,7112,65623,2025-05-04,Delivered,Credit Card,0,2394.0
6035,7112,65625,2025-05-19,Delivered,UPI,5,1174.2
6036,7115,65637,2025-05-12,Delivered,Debit Card,0,4153.0
6037,7115,65638,2025-05-15,Delivered,UPI,15,1937.15
6038,7117,65653,2025-06-09,Delivered,Debit Card,5,875.9
6039,7123,65709,2025-08-09,Delivered,Debit Card,0,9902.0
6040,7124,65716,2025-05-02,Delivered,COD,0,922.0
6041,7125,65741,2025-05-23,Delivered,UPI,0,2404.0
6042,7125,65742,2025-05-24,Delivered,COD,10,3402.0
6043,7127,65750,2025-01-09,Delivered,UPI,5,836.0
6044,7131,65794,2025-04-24,Delivered,UPI,0,2171.0
6045,7132,65806,2024-12-06,Delivered,COD,0,3910.0
6046,7132,65818,2025-03-04,Delivered,COD,5,521.55
6047,7135,65848,2025-09-21,Delivered,UPI,10,11190.6
6048,7137,65870,2025-05-06,Delivered,UPI,20,1924.8
6049,7141,65910,2025-07-18,Delivered,UPI,15,906.1
6050,7142,65916,2025-04-28,Delivered,UPI,10,4381.2
6051,7145,65933,2025-10-17,Delivered,UPI,0,8642.0
6052,7146,65945,2025-07-31,Delivered,UPI,15,948.6
6053,7147,65961,2025-11-05,Delivered,UPI,0,2496.0
6054,7148,65973,2025-08-07,Delivered,UPI,15,3371.95
6055,7150,65988,2025-10-07,Delivered,UPI,5,9177.0
6056,7151,65991,2025-06-15,Returned,Net Banking,0,8634.0
6057,7151,65993,2025-07-12,Delivered,COD,0,545.0
6058,7152,65999,2024-11-30,Delivered,Credit Card,10,2041.2
6059,7152,66001,2025-02-08,Returned,Credit Card,5,328.7
6060,7152,66009,2025-05-05,Delivered,COD,0,4880.0
6061,7152,66012,2025-05-16,Delivered,COD,15,614.55
6062,7154,66032,2025-02-19,Delivered,UPI,0,8246.0
6063,7155,66050,2025-03-25,Delivered,COD,5,2274.3
6064,7156,66060,2025-01-04,Delivered,UPI,0,4365.0
6065,7159,66077,2025-07-16,Delivered,Credit Card,0,4755.0
6066,7161,66098,2024-12-05,Delivered,UPI,0,4310.0
6067,7161,66114,2025-04-20,Delivered,Credit Card,15,2475.2
6068,7163,66131,2025-01-02,Delivered,UPI,5,7061.35
6069,7163,66134,2025-04-02,Delivered,UPI,0,2048.0
6070,7163,66139,2025-06-23,Delivered,Debit Card,0,1016.0
6071,7163,66142,2025-10-12,Delivered,UPI,0,1245.0
6072,7165,66150,2025-06-26,Delivered,Net Banking,15,592.45
6073,7166,66162,2025-01-04,Delivered,Credit Card,5,248.9
6074,7167,66179,2025-04-01,Returned,UPI,20,3723.2
6075,7167,66190,2025-06-08,Delivered,COD,10,3466.8
6076,7168,66207,2025-06-01,Delivered,UPI,15,3225.75
6077,7169,66215,2025-03-09,Delivered,UPI,5,4772.8
6078,7169,66218,2025-05-03,Delivered,UPI,10,3890.7
6079,7169,66222,2025-06-11,Delivered,UPI,0,8634.0
6080,7169,66224,2025-07-06,Delivered,UPI,20,1060.8
6081,7170,66230,2025-06-18,Delivered,COD,15,1179.8
6082,7170,66234,2025-08-10,Delivered,UPI,0,5244.0
6083,7171,66241,2025-12-11,Delivered,UPI,0,474.0
6084,7173,66256,2025-10-13,Delivered,Net Banking,20,4931.2
6085,7174,66260,2025-07-01,Delivered,COD,15,5849.7
6086,7174,66268,2025-08-08,Delivered,UPI,10,3501.0
6087,7177,66287,2025-03-14,Cancelled,Credit Card,10,806.4
6088,7179,66302,2025-09-05,Delivered,Credit Card,10,6260.4
6089,7181,66315,2025-05-19,Returned,Net Banking,5,1784.1
6090,7181,66317,2025-05-24,Delivered,UPI,0,3212.0
6091,7182,66329,2025-08-13,Delivered,UPI,0,1720.0
6092,7183,66337,2024-12-29,Delivered,Net Banking,0,5661.0
6093,7185,66357,2025-09-21,Delivered,COD,0,2982.0
6094,7186,66368,2025-11-09,Delivered,COD,5,1459.2
6095,7188,66373,2025-05-13,Delivered,UPI,0,2165.0
6096,7190,66389,2025-09-11,Delivered,Credit Card,15,1166.2
6097,7191,66395,2025-04-10,Delivered,UPI,5,3793.35
6098,7192,66406,2025-04-01,Delivered,UPI,0,1970.0
6099,7192,66409,2025-04-16,Delivered,UPI,5,972.8
6100,7192,66412,2025-06-04,Delivered,COD,20,3246.4
6101,7193,66423,2025-03-18,Delivered,Debit Card,10,4932.9
6102,7197,66451,2025-08-15,Delivered,Credit Card,10,1797.3
6103,7197,66455,2025-08-25,Delivered,UPI,0,2600.0
6104,7200,66462,2025-08-02,Delivered,COD,10,4415.4
6105,7200,66469,2025-10-08,Delivered,UPI,10,579.6
6106,7202,66485,2025-05-20,Delivered,COD,10,2498.4
6107,7206,66514,2025-02-24,Delivered,COD,30,3409.7
6108,7206,66515,2025-03-02,Delivered,UPI,5,2090.0
6109,7206,66521,2025-04-04,Delivered,Debit Card,0,1235.0
6110,7206,66522,2025-04-05,Delivered,Credit Card,0,5654.0
6111,7209,66538,2025-07-09,Delivered,Credit Card,20,3904.0
6112,7210,66554,2025-01-06,Delivered,Net Banking,5,5781.7
6113,7211,66565,2025-01-20,Delivered,Net Banking,20,3227.2
6114,7214,66589,2025-05-14,Delivered,UPI,10,6955.2
6115,7214,66591,2025-07-18,Delivered,Debit Card,0,2526.0
6116,7217,66623,2025-04-03,Delivered,UPI,0,3329.0
6117,7217,66625,2025-04-26,Delivered,Debit Card,0,3900.0
6118,7219,66635,2025-09-23,Delivered,UPI,0,1995.0
6119,7222,66653,2025-08-29,Delivered,Credit Card,0,6498.0
6120,7223,66661,2025-06-25,Delivered,COD,0,5354.0
6121,7224,66670,2025-09-08,Delivered,UPI,0,1446.0
6122,7225,66680,2025-03-30,Delivered,Debit Card,20,4100.0
6123,7225,66681,2025-04-25,Delivered,COD,5,7710.2
6124,7226,66701,2025-02-06,Delivered,UPI,10,3076.2
6125,7228,66727,2025-09-25,Delivered,Debit Card,10,1598.4
6126,7228,66729,2025-09-27,Delivered,COD,0,2220.0
6127,7231,66757,2025-03-21,Delivered,COD,15,1431.4
6128,7232,66766,2025-08-14,Delivered,UPI,15,854.25
6129,7232,66769,2025-08-27,Delivered,UPI,15,3386.4
6130,7237,66803,2025-12-30,Delivered,UPI,10,13384.8
6131,7238,66820,2025-03-01,Delivered,Net Banking,0,3134.0
6132,7238,66825,2025-04-30,Delivered,UPI,10,2056.5
6133,7241,66829,2025-07-25,Delivered,UPI,30,3220.0
6134,7241,66834,2025-09-09,Delivered,Debit Card,10,1252.8
6135,7242,66850,2025-05-10,Delivered,COD,10,10842.3
6136,7245,66867,2025-12-12,Delivered,Debit Card,0,4054.0
6137,7247,66875,2025-06-16,Delivered,UPI,10,2664.9
6138,7247,66881,2025-10-17,Delivered,UPI,0,644.0
6139,7249,66893,2025-08-06,Delivered,Debit Card,0,7416.0
6140,7249,66896,2025-09-11,Delivered,Debit Card,20,3511.2
6141,7251,66903,2025-12-16,Delivered,Credit Card,5,2929.8
6142,7252,66905,2024-11-28,Delivered,Debit Card,10,6126.3
6143,7258,66952,2025-05-19,Delivered,Credit Card,0,1880.0
6144,7258,66953,2025-08-24,Delivered,UPI,0,8157.0
6145,7261,66959,2025-10-19,Delivered,UPI,10,940.5
6146,7265,66982,2025-10-10,Delivered,Credit Card,0,1402.0
6147,7268,66992,2025-08-02,Delivered,Net Banking,0,3015.0
6148,7269,67001,2025-04-25,Delivered,COD,30,1069.6
6149,7272,67012,2025-05-25,Delivered,Credit Card,0,1146.0
6150,7273,67019,2025-02-16,Delivered,UPI,20,2124.0
6151,7273,67021,2025-02-21,Delivered,UPI,10,1157.4
6152,7273,67022,2025-02-25,Delivered,UPI,0,2222.0
6153,7273,67023,2025-03-05,Delivered,Credit Card,15,3167.1
6154,7273,67025,2025-03-16,Returned,Debit Card,0,5124.0
6155,7273,67028,2025-03-30,Delivered,Debit Card,20,4609.6
6156,7274,67045,2025-01-16,Delivered,Credit Card,5,1352.8
6157,7274,67048,2025-02-12,Delivered,Credit Card,10,2302.2
6158,7274,67054,2025-05-18,Delivered,UPI,5,3221.45
6159,7280,67074,2025-09-01,Delivered,UPI,5,2312.3
6160,7282,67090,2025-06-18,Delivered,UPI,0,1961.0
6161,7283,67099,2025-09-27,Delivered,UPI,10,6508.8
6162,7287,67110,2025-06-28,Delivered,Credit Card,0,3852.0
6163,7287,67111,2025-08-29,Delivered,UPI,0,16291.0
6164,7287,67112,2025-09-16,Delivered,UPI,10,1827.0
6165,7288,67126,2025-05-15,Delivered,COD,5,3953.9
6166,7288,67131,2025-05-31,Delivered,COD,0,4370.0
6167,7289,67136,2024-12-13,Returned,Debit Card,0,4288.0
6168,7289,67150,2025-06-11,Delivered,Debit Card,10,1511.1
6169,7292,67169,2025-06-17,Delivered,UPI,10,1672.2
6170,7293,67179,2024-12-15,Delivered,COD,10,3076.2
6171,7293,67186,2025-02-07,Returned,Debit Card,0,3368.0
6172,7293,67189,2025-05-02,Delivered,UPI,5,645.05
6173,7294,67199,2025-07-08,Delivered,COD,20,597.6
6174,7298,67228,2025-11-26,Delivered,Net Banking,0,3322.0
6175,7299,67232,2025-02-05,Delivered,UPI,0,2382.0
6176,7300,67250,2025-06-26,Delivered,UPI,5,4092.6
6177,7301,67262,2025-03-03,Delivered,Credit Card,5,10232.45
6178,7304,67298,2025-06-30,Delivered,UPI,0,1316.0
6179,7306,67308,2025-08-15,Delivered,Debit Card,30,5128.9
6180,7309,67323,2024-12-27,Delivered,Debit Card,10,1782.9
6181,7309,67337,2025-03-24,Delivered,UPI,5,2509.9
6182,7311,67357,2025-01-28,Delivered,Debit Card,0,2382.0
6183,7317,67407,2025-11-04,Delivered,Credit Card,0,1860.0
6184,7319,67408,2025-09-04,Delivered,Credit Card,0,1582.0
6185,7320,67416,2025-01-19,Delivered,Credit Card,0,608.0
6186,7320,67428,2025-03-26,Delivered,UPI,15,2717.45
6187,7321,67438,2025-02-02,Delivered,Net Banking,5,12622.65
6188,7321,67444,2025-02-19,Delivered,Net Banking,0,2404.0
6189,7321,67448,2025-03-04,Delivered,UPI,10,940.5
6190,7324,67492,2025-01-29,Returned,UPI,15,1063.35
6191,7324,67497,2025-04-29,Delivered,COD,0,3363.0
6192,7324,67498,2025-05-02,Delivered,Credit Card,15,3842.85
6193,7325,67503,2025-01-02,Delivered,Credit Card,5,8113.95
6194,7325,67505,2025-01-06,Delivered,Debit Card,0,3423.0
6195,7328,67517,2025-06-26,Delivered,UPI,15,3064.25
6196,7328,67519,2025-07-02,Delivered,Credit Card,10,4865.4
6197,7329,67531,2024-12-06,Delivered,UPI,10,2850.3
6198,7329,67532,2024-12-07,Delivered,COD,10,1764.0
6199,7329,67535,2024-12-24,Returned,Net Banking,10,2655.0
6200,7332,67559,2025-09-16,Returned,COD,10,3139.2
6201,7332,67560,2025-09-17,Delivered,Net Banking,15,634.95
6202,7334,67567,2025-01-29,Delivered,Credit Card,5,1829.7
6203,7334,67569,2025-03-01,Delivered,UPI,15,5527.55
6204,7337,67581,2025-03-01,Delivered,Debit Card,30,6252.4
6205,7337,67590,2025-07-30,Delivered,Credit Card,0,812.0
6206,7338,67597,2025-04-21,Delivered,Credit Card,0,2600.0
6207,7339,67609,2025-04-08,Delivered,UPI,20,2301.6
6208,7340,67629,2025-12-08,Delivered,Net Banking,10,2907.0
6209,7341,67631,2025-12-24,Delivered,UPI,20,1110.4
6210,7342,67638,2025-08-14,Delivered,Credit Card,20,276.8
6211,7343,67652,2025-07-29,Delivered,Credit Card,0,1385.0
6212,7346,67670,2025-09-15,Delivered,UPI,0,4051.0
6213,7347,67679,2025-08-25,Delivered,COD,0,2439.0
6214,7348,67686,2025-08-27,Delivered,Credit Card,5,3279.4
6215,7349,67706,2025-05-20,Returned,COD,0,7040.0
6216,7349,67709,2025-07-10,Delivered,UPI,10,1953.9
6217,7353,67730,2024-12-11,Delivered,Credit Card,5,7947.7
6218,7353,67743,2025-03-28,Cancelled,COD,5,3477.0
6219,7354,67751,2024-11-28,Delivered,UPI,10,1261.8
6220,7355,67776,2024-12-19,Delivered,COD,20,1174.4
6221,7355,67783,2025-04-16,Delivered,COD,0,2070.0
6222,7355,67791,2025-08-12,Delivered,UPI,0,1372.0
6223,7357,67795,2025-12-25,Delivered,UPI,20,750.4
6224,7360,67810,2025-04-20,Delivered,Net Banking,5,820.8
6225,7362,67830,2025-02-21,Returned,COD,0,1985.0
6226,7362,67836,2025-09-27,Delivered,Credit Card,10,8600.4
6227,7364,67854,2025-01-06,Delivered,UPI,5,1303.4
6228,7367,67888,2024-12-18,Delivered,Credit Card,0,7333.0
6229,7367,67903,2025-02-23,Delivered,Credit Card,30,1345.4
6230,7368,67912,2025-01-14,Delivered,Debit Card,20,2434.4
6231,7369,67934,2025-07-26,Delivered,Debit Card,0,520.0
6232,7370,67942,2025-03-05,Delivered,COD,30,1946.0
6233,7370,67947,2025-03-16,Delivered,Debit Card,0,3112.0
6234,7372,67967,2025-06-13,Delivered,Credit Card,0,4035.0
6235,7374,67985,2024-12-30,Delivered,UPI,30,1671.6
6236,7374,67986,2025-01-03,Delivered,Net Banking,0,676.0
6237,7374,67993,2025-01-28,Delivered,Credit Card,5,4009.0
6238,7375,68006,2025-01-04,Delivered,Debit Card,10,490.5
6239,7375,68021,2025-04-15,Delivered,Credit Card,10,4600.8
6240,7376,68037,2025-04-23,Delivered,Credit Card,10,2705.4
6241,7377,68044,2025-02-10,Delivered,Debit Card,15,3755.3
6242,7379,68070,2025-10-01,Delivered,Credit Card,10,2320.2
6243,7380,68084,2025-03-29,Delivered,Credit Card,0,4917.0
6244,7387,68136,2025-02-26,Delivered,UPI,0,1491.0
6245,7387,68145,2025-07-20,Delivered,UPI,10,1966.5
6246,7389,68149,2025-12-14,Delivered,Credit Card,0,3124.0
6247,7390,68158,2025-04-26,Delivered,Debit Card,10,3409.2
6248,7391,68165,2025-05-06,Delivered,Net Banking,15,6248.35
6249,7391,68173,2025-11-07,Delivered,Net Banking,0,2877.0
6250,7393,68180,2025-05-31,Delivered,UPI,0,2404.0
6251,7393,68189,2025-07-22,Delivered,Debit Card,10,5175.0
6252,7393,68192,2025-09-05,Delivered,Credit Card,0,4610.0
6253,7395,68194,2025-04-17,Delivered,COD,0,1955.0
6254,7397,68206,2025-04-04,Delivered,COD,0,2221.0
6255,7398,68215,2024-12-27,Delivered,UPI,10,4425.3
6256,7398,68218,2025-01-19,Delivered,COD,0,2700.0
6257,7399,68239,2025-11-12,Delivered,UPI,20,8452.0
6258,7400,68245,2025-05-01,Delivered,Credit Card,10,1351.8
6259,7400,68249,2025-05-18,Delivered,Net Banking,10,3432.6
6260,7400,68253,2025-07-03,Delivered,Credit Card,15,940.1
6261,7400,68256,2025-07-19,Delivered,UPI,5,8401.8
6262,7404,68275,2025-09-30,Delivered,UPI,0,2439.0
6263,7405,68281,2025-01-17,Returned,Debit Card,15,6995.5
6264,7405,68285,2025-04-19,Delivered,Credit Card,30,711.2
6265,7405,68286,2025-05-02,Delivered,UPI,10,5375.7
6266,7407,68307,2024-12-28,Delivered,UPI,5,1032.65
6267,7408,68312,2025-10-28,Returned,UPI,10,4669.2
6268,7409,68318,2025-03-05,Delivered,COD,20,8144.8
6269,7411,68340,2024-12-09,Delivered,UPI,10,618.3
6270,7411,68341,2025-01-08,Delivered,COD,0,1808.0
6271,7411,68344,2025-05-04,Delivered,Credit Card,15,4179.45
6272,7411,68346,2025-06-15,Cancelled,Debit Card,0,1476.0
6273,7411,68347,2025-06-18,Delivered,UPI,0,8491.0
6274,7411,68349,2025-07-22,Delivered,UPI,0,520.0
6275,7412,68364,2025-07-20,Delivered,UPI,10,5973.3
6276,7414,68373,2025-07-19,Delivered,UPI,15,7466.4
6277,7414,68379,2025-10-03,Delivered,COD,0,2580.0
6278,7416,68385,2025-09-01,Delivered,UPI,0,1607.0
6279,7417,68392,2025-06-10,Delivered,UPI,0,6509.0
6280,7417,68393,2025-06-25,Delivered,UPI,15,593.3
6281,7418,68398,2024-12-02,Delivered,Credit Card,0,3296.0
6282,7418,68413,2025-02-15,Delivered,UPI,10,1859.4
6283,7420,68428,2025-03-02,Delivered,COD,15,583.95
6284,7420,68431,2025-04-06,Delivered,UPI,0,1007.0
6285,7423,68452,2025-09-05,Delivered,UPI,10,2117.7
6286,7423,68453,2025-09-08,Cancelled,Credit Card,5,2369.3
6287,7423,68454,2025-09-18,Delivered,UPI,20,812.8
6288,7424,68471,2025-05-13,Delivered,UPI,0,4920.0
6289,7424,68473,2025-06-05,Delivered,UPI,0,5298.0
6290,7428,68522,2025-05-20,Delivered,UPI,5,354.35
6291,7428,68524,2025-06-08,Delivered,Net Banking,30,7236.6
6292,7428,68525,2025-07-03,Delivered,UPI,0,8458.0
6293,7430,68540,2025-04-17,Delivered,COD,10,921.6
6294,7431,68551,2025-04-05,Delivered,Net Banking,20,3811.2
6295,7431,68554,2025-08-11,Delivered,UPI,0,1930.0
6296,7432,68569,2025-04-17,Delivered,Credit Card,0,2200.0
6297,7433,68587,2025-09-22,Delivered,Credit Card,20,10288.0
6298,7435,68593,2024-12-30,Delivered,COD,30,3015.6
6299,7435,68607,2025-07-12,Delivered,Net Banking,0,6394.0
6300,7436,68610,2025-05-13,Delivered,Credit Card,0,5384.0
6301,7436,68620,2025-06-16,Delivered,COD,0,2656.0
6302,7439,68644,2024-11-10,Delivered,Debit Card,5,642.2
6303,7439,68645,2024-11-27,Cancelled,COD,10,305.1
6304,7439,68652,2025-03-12,Cancelled,UPI,0,2572.0
6305,7439,68654,2025-04-03,Delivered,UPI,5,3300.3
6306,7439,68664,2025-07-01,Delivered,UPI,0,3031.0
6307,7441,68666,2025-04-12,Delivered,UPI,5,1534.25
6308,7443,68679,2025-10-10,Delivered,COD,10,1220.4
6309,7445,68687,2025-02-12,Delivered,Credit Card,15,4140.35
6310,7448,68722,2025-01-16,Delivered,COD,20,4057.6
6311,7448,68725,2025-01-20,Delivered,Net Banking,10,2051.1
6312,7450,68742,2025-08-14,Delivered,Debit Card,15,3916.8
6313,7452,68753,2025-12-02,Delivered,COD,5,6496.1
6314,7453,68754,2025-06-13,Returned,Net Banking,0,6418.0
6315,7461,68807,2025-07-29,Delivered,Debit Card,20,3658.4
6316,7463,68825,2024-12-15,Delivered,Debit Card,20,6608.0
6317,7463,68843,2025-04-24,Delivered,UPI,20,2360.0
6318,7464,68849,2025-08-13,Delivered,UPI,10,2589.3
6319,7466,68873,2025-07-10,Delivered,COD,0,5822.0
6320,7467,68877,2025-02-25,Delivered,Net Banking,10,3277.8
6321,7468,68888,2024-12-14,Cancelled,UPI,0,3821.0
6322,7468,68890,2024-12-21,Delivered,UPI,30,1432.2
6323,7469,68905,2025-08-13,Delivered,COD,10,6560.1
6324,7471,68917,2024-12-10,Delivered,Debit Card,10,1769.4
6325,7472,68935,2025-08-16,Delivered,Debit Card,0,5860.0
6326,7472,68939,2025-10-11,Delivered,UPI,20,3819.2
6327,7475,68955,2025-08-24,Delivered,COD,20,348.8
6328,7477,68963,2025-09-25,Delivered,Net Banking,5,3795.25
6329,7481,68981,2024-12-10,Delivered,UPI,30,3015.6
6330,7481,68992,2025-05-26,Delivered,UPI,0,9692.0
6331,7485,69040,2025-03-16,Delivered,UPI,0,6312.0
6332,7486,69056,2024-12-24,Delivered,Credit Card,0,1323.0
6333,7486,69057,2024-12-30,Delivered,Credit Card,10,2949.3
6334,7486,69058,2024-12-31,Delivered,Net Banking,10,4221.0
6335,7486,69073,2025-04-07,Delivered,Net Banking,0,2404.0
6336,7487,69077,2025-01-01,Delivered,Credit Card,15,1711.9
6337,7487,69078,2025-03-12,Delivered,Credit Card,10,857.7
6338,7487,69080,2025-04-02,Delivered,Credit Card,20,2036.8
6339,7489,69091,2024-12-11,Delivered,Net Banking,0,4493.0
6340,7489,69092,2024-12-13,Delivered,Credit Card,0,910.0
6341,7490,69108,2025-06-05,Delivered,UPI,30,1243.2
6342,7492,69128,2025-05-17,Delivered,UPI,0,3510.0
6343,7493,69137,2025-06-24,Delivered,Net Banking,10,950.4
6344,7494,69149,2025-05-03,Delivered,UPI,20,3167.2
6345,7494,69151,2025-05-18,Delivered,UPI,10,4135.5
6346,7494,69155,2025-06-08,Delivered,Credit Card,0,4709.0
6347,7500,69204,2025-04-11,Delivered,UPI,0,4595.0
6348,7500,69208,2025-05-15,Delivered,UPI,0,13153.0
6349,7503,69225,2025-11-23,Delivered,Credit Card,30,6273.4
6350,7508,69243,2024-12-06,Delivered,UPI,5,5831.1
6351,7510,69274,2025-04-16,Delivered,Credit Card,15,4687.75
6352,7510,69283,2025-10-15,Delivered,UPI,10,1601.1
6353,7511,69289,2025-10-26,Delivered,Debit Card,0,4196.0
6354,7514,69306,2025-01-29,Delivered,UPI,10,9122.4
6355,7514,69307,2025-02-26,Delivered,Credit Card,0,2815.0
6356,7514,69310,2025-03-02,Delivered,COD,20,3496.0
6357,7514,69311,2025-04-01,Delivered,UPI,0,1024.0
6358,7514,69321,2025-04-27,Delivered,UPI,15,6990.4
6359,7514,69325,2025-05-19,Delivered,COD,15,4956.35
6360,7521,69356,2025-05-27,Delivered,Debit Card,5,1765.1
6361,7521,69357,2025-07-02,Delivered,COD,0,3691.0
6362,7522,69364,2025-05-18,Returned,UPI,5,8955.65
6363,7522,69366,2025-05-24,Delivered,COD,10,3728.7
6364,7523,69378,2025-04-01,Delivered,UPI,0,2033.0
6365,7529,69406,2024-11-28,Delivered,Net Banking,0,6476.0
6366,7530,69423,2025-03-01,Delivered,UPI,15,7289.6
6367,7530,69427,2025-10-28,Delivered,Net Banking,15,3517.3
6368,7531,69429,2024-12-17,Delivered,COD,0,1880.0
6369,7532,69435,2025-11-03,Delivered,Credit Card,15,2329.0
6370,7533,69443,2025-07-15,Delivered,UPI,10,2738.7
6371,7533,69446,2025-09-26,Delivered,UPI,5,2109.95
6372,7533,69447,2025-12-07,Delivered,Credit Card,0,2503.0
6373,7535,69463,2025-02-21,Delivered,Credit Card,0,4490.0
6374,7535,69464,2025-03-11,Delivered,UPI,5,3273.7
6375,7535,69468,2025-04-19,Delivered,UPI,20,1297.6
6376,7535,69472,2025-07-08,Delivered,UPI,15,2261.0
6377,7537,69496,2025-07-15,Delivered,Debit Card,0,1191.0
6378,7537,69498,2025-09-18,Returned,COD,5,2109.95
6379,7541,69522,2025-06-05,Delivered,Debit Card,10,2496.6
6380,7543,69531,2025-10-29,Delivered,UPI,0,2585.0
6381,7545,69550,2025-07-26,Delivered,Credit Card,20,1375.2
6382,7547,69581,2025-07-13,Delivered,UPI,5,2141.3
6383,7548,69585,2025-02-24,Delivered,UPI,10,1241.1
6384,7548,69588,2025-03-27,Delivered,UPI,10,981.0
6385,7551,69627,2025-01-23,Delivered,UPI,10,845.1
6386,7551,69634,2025-04-08,Delivered,UPI,15,926.5
6387,7552,69648,2025-11-22,Delivered,UPI,30,3315.2
6388,7554,69655,2024-12-18,Delivered,UPI,15,5017.55
6389,7554,69661,2025-02-18,Delivered,UPI,5,1310.05
6390,7554,69666,2025-03-14,Delivered,Credit Card,30,1846.6
6391,7555,69675,2024-11-03,Delivered,Net Banking,5,8646.9
6392,7555,69685,2025-02-14,Returned,UPI,0,723.0
6393,7557,69722,2025-08-22,Cancelled,Net Banking,0,1235.0
6394,7558,69728,2025-05-11,Delivered,UPI,0,1622.0
6395,7561,69745,2025-09-24,Delivered,Credit Card,10,10228.5
6396,7563,69756,2025-02-23,Delivered,Debit Card,0,864.0
6397,7564,69780,2025-07-12,Delivered,UPI,0,1468.0
6398,7566,69793,2025-01-07,Delivered,Net Banking,0,1578.0
6399,7567,69807,2025-01-24,Delivered,COD,0,1791.0
6400,7567,69809,2025-02-04,Delivered,Net Banking,10,995.4
6401,7567,69822,2025-04-25,Delivered,Debit Card,5,1091.55
6402,7569,69825,2024-11-24,Delivered,UPI,10,3976.2
6403,7569,69826,2024-12-04,Delivered,Debit Card,10,11019.6
6404,7569,69832,2025-01-16,Delivered,Net Banking,0,1236.0
6405,7569,69833,2025-01-29,Delivered,UPI,20,2457.6
6406,7569,69844,2025-03-12,Delivered,Debit Card,0,3374.0
6407,7571,69856,2025-07-29,Delivered,COD,10,1736.1
6408,7571,69859,2025-08-21,Delivered,Debit Card,0,1323.0
6409,7573,69866,2025-02-21,Delivered,COD,0,4274.0
6410,7573,69875,2025-05-04,Delivered,UPI,15,4890.9
6411,7574,69882,2024-11-11,Delivered,UPI,0,2185.0
6412,7574,69906,2025-03-24,Delivered,COD,15,5461.25
6413,7575,69910,2025-06-06,Delivered,Net Banking,0,954.0
6414,7575,69912,2025-07-03,Delivered,Debit Card,15,2590.8
6415,7578,69929,2025-04-27,Delivered,Credit Card,20,4834.4
6416,7579,69937,2025-06-25,Delivered,UPI,0,1362.0
6417,7581,69961,2025-10-14,Delivered,COD,5,3313.6
6418,7584,69982,2025-07-26,Delivered,Credit Card,30,1313.2
6419,7585,69986,2025-01-25,Returned,UPI,10,1737.0
6420,7585,69990,2025-03-20,Delivered,UPI,0,896.0
6421,7586,70010,2025-01-12,Delivered,Credit Card,0,14870.0
6422,7586,70015,2025-02-13,Delivered,COD,10,5607.0
6423,7586,70018,2025-03-03,Delivered,UPI,10,1953.9
6424,7586,70022,2025-04-27,Delivered,UPI,5,1395.55
6425,7587,70023,2025-03-12,Delivered,UPI,10,1443.6
6426,7587,70025,2025-05-05,Delivered,Debit Card,20,3424.8
6427,7588,70034,2025-01-28,Delivered,Credit Card,0,1358.0
6428,7588,70040,2025-07-04,Delivered,UPI,5,3152.1
6429,7589,70043,2025-01-14,Delivered,UPI,0,919.0
6430,7589,70058,2025-07-09,Delivered,UPI,15,2347.7
6431,7590,70059,2025-02-27,Delivered,Credit Card,15,1413.55
6432,7590,70064,2025-04-21,Delivered,UPI,10,1722.6
6433,7590,70070,2025-06-12,Delivered,UPI,15,781.15
6434,7590,70072,2025-06-16,Delivered,Credit Card,15,3104.2
6435,7592,70082,2025-01-20,Delivered,Debit Card,10,940.5
6436,7592,70097,2025-09-09,Delivered,COD,5,4350.05
6437,7594,70118,2025-03-21,Delivered,UPI,5,5280.1
6438,7595,70128,2025-06-08,Delivered,Debit Card,30,2207.8
6439,7596,70133,2025-07-05,Cancelled,Credit Card,30,4111.8
6440,7596,70135,2025-07-24,Delivered,Credit Card,15,1820.7
6441,7601,70191,2025-07-24,Cancelled,Debit Card,15,2707.25
6442,7602,70202,2025-06-23,Delivered,UPI,10,1234.8
6443,7603,70212,2025-08-09,Delivered,Debit Card,10,3654.9
6444,7604,70217,2024-12-01,Delivered,Net Banking,5,1502.9
6445,7604,70222,2025-02-16,Delivered,Debit Card,15,2521.95
6446,7604,70225,2025-06-20,Delivered,Debit Card,0,1402.0
6447,7605,70237,2024-12-30,Delivered,UPI,5,1795.5
6448,7605,70244,2025-04-16,Delivered,UPI,10,1125.9
6449,7606,70257,2024-12-12,Delivered,UPI,0,5276.0
6450,7606,70270,2025-02-08,Delivered,COD,5,9168.45
6451,7606,70274,2025-03-13,Delivered,Credit Card,0,1789.0
6452,7611,70295,2025-06-12,Delivered,Net Banking,10,3445.2
6453,7611,70297,2025-07-21,Delivered,Credit Card,5,8829.3
6454,7615,70331,2025-08-07,Delivered,Debit Card,0,2760.0
6455,7616,70335,2025-03-27,Delivered,Net Banking,0,11776.0
6456,7616,70339,2025-04-19,Delivered,UPI,0,2185.0
6457,7617,70350,2025-03-08,Delivered,Net Banking,20,1570.4
6458,7617,70351,2025-03-11,Delivered,COD,0,1986.0
6459,7621,70372,2024-12-23,Returned,COD,0,6102.0
